"","site","nsamps","nsubs","repl","hab_woody","hab_grass","rich.tot","rich.pif","rich.for"
"30946",4,7,5,46,1,1,48,8,9
"30947",4,7,5,47,1,1,46,7,9
"30948",4,7,5,48,1,1,49,7,12
"30949",4,7,5,49,1,1,52,8,11
"30950",4,7,5,50,1,1,43,6,8
"30951",4,7,5,51,1,1,47,7,9
"30952",4,7,5,52,1,1,43,6,9
"30953",4,7,5,53,1,1,50,6,10
"30954",4,7,5,54,1,1,49,7,10
"30955",4,7,5,55,1,1,49,8,9
"30956",4,7,5,56,1,1,45,6,10
"30957",4,7,5,57,1,1,49,7,8
"30958",4,7,5,58,1,1,49,7,9
"30959",4,7,5,59,1,1,51,8,11
"30960",4,7,5,60,1,1,48,7,9
"30961",4,7,5,61,1,1,47,6,8
"30962",4,7,5,62,1,1,52,8,11
"30963",4,7,5,63,1,1,52,8,12
"30964",4,7,5,64,1,1,51,9,11
"30965",4,7,5,65,1,1,47,6,10
"30966",4,7,5,66,1,1,48,8,9
"30967",4,7,5,67,1,1,48,6,10
"30968",4,7,5,68,1,1,45,6,8
"30969",4,7,5,69,1,1,48,8,10
"30970",4,7,5,70,1,1,52,9,11
"30971",4,7,5,71,1,1,48,7,8
"30972",4,7,5,72,1,1,45,6,8
"30973",4,7,5,73,1,1,50,8,9
"30974",4,7,5,74,1,1,47,5,9
"30975",4,7,5,75,1,1,50,7,10
"30976",4,7,5,76,1,1,46,7,10
"30977",4,7,5,77,1,1,48,7,11
"30978",4,7,5,78,1,1,48,8,12
"30979",4,7,5,79,1,1,49,7,10
"30980",4,7,5,80,1,1,48,6,9
"30981",4,7,5,81,1,1,50,6,11
"30982",4,7,5,82,1,1,50,8,8
"30983",4,7,5,83,1,1,51,9,10
"30984",4,7,5,84,1,1,52,8,12
"30985",4,7,5,85,1,1,50,7,10
"30986",4,7,5,86,1,1,44,6,11
"30987",4,7,5,87,1,1,48,8,10
"30988",4,7,5,88,1,1,49,7,10
"30989",4,7,5,89,1,1,46,7,8
"30990",4,7,5,90,1,1,47,6,8
"30991",4,7,5,91,1,1,49,7,10
"30992",4,7,5,92,1,1,52,9,11
"30993",4,7,5,93,1,1,42,5,9
"30994",4,7,5,94,1,1,46,5,9
"30995",4,7,5,95,1,1,50,7,11
"30996",4,7,5,96,1,1,46,7,9
"30997",4,7,5,97,1,1,49,8,9
"30998",4,7,5,98,1,1,52,7,11
"30999",4,7,5,99,1,1,49,8,10
"31000",4,7,5,100,1,1,47,6,8
"31001",4,7,6,1,1,1,45,5,8
"31002",4,7,6,2,1,1,48,6,12
"31003",4,7,6,3,1,1,50,5,10
"31004",4,7,6,4,1,1,48,6,8
"31005",4,7,6,5,1,1,44,6,10
"31006",4,7,6,6,1,1,53,9,10
"31007",4,7,6,7,1,1,51,8,9
"31008",4,7,6,8,1,1,49,7,9
"31009",4,7,6,9,1,1,51,8,11
"31010",4,7,6,10,1,1,50,8,10
"31011",4,7,6,11,1,1,48,7,10
"31012",4,7,6,12,1,1,53,9,12
"31013",4,7,6,13,1,1,46,6,9
"31014",4,7,6,14,1,1,47,6,10
"31015",4,7,6,15,1,1,51,7,9
"31016",4,7,6,16,1,1,51,8,10
"31017",4,7,6,17,1,1,46,6,9
"31018",4,7,6,18,1,1,50,7,10
"31019",4,7,6,19,1,1,51,8,10
"31020",4,7,6,20,1,1,49,8,9
"31021",4,7,6,21,1,1,52,7,10
"31022",4,7,6,22,1,1,48,7,12
"31023",4,7,6,23,1,1,52,7,11
"31024",4,7,6,24,1,1,51,6,11
"31025",4,7,6,25,1,1,49,7,11
"31026",4,7,6,26,1,1,43,6,10
"31027",4,7,6,27,1,1,52,8,10
"31028",4,7,6,28,1,1,51,6,11
"31029",4,7,6,29,1,1,53,9,11
"31030",4,7,6,30,1,1,47,8,8
"31031",4,7,6,31,1,1,48,6,9
"31032",4,7,6,32,1,1,51,7,10
"31033",4,7,6,33,1,1,48,7,9
"31034",4,7,6,34,1,1,51,8,11
"31035",4,7,6,35,1,1,47,6,10
"31036",4,7,6,36,1,1,50,8,9
"31037",4,7,6,37,1,1,49,7,12
"31038",4,7,6,38,1,1,51,7,11
"31039",4,7,6,39,1,1,51,9,10
"31040",4,7,6,40,1,1,47,5,10
"31041",4,7,6,41,1,1,44,6,8
"31042",4,7,6,42,1,1,49,7,9
"31043",4,7,6,43,1,1,49,6,9
"31044",4,7,6,44,1,1,52,9,11
"31045",4,7,6,45,1,1,50,8,10
"31046",4,7,6,46,1,1,45,7,10
"31047",4,7,6,47,1,1,50,8,10
"31048",4,7,6,48,1,1,49,7,11
"31049",4,7,6,49,1,1,48,7,8
"31050",4,7,6,50,1,1,52,8,10
"31051",4,7,6,51,1,1,54,9,11
"31052",4,7,6,52,1,1,45,7,8
"31053",4,7,6,53,1,1,49,6,10
"31054",4,7,6,54,1,1,53,9,11
"31055",4,7,6,55,1,1,50,7,9
"31056",4,7,6,56,1,1,51,7,10
"31057",4,7,6,57,1,1,51,8,11
"31058",4,7,6,58,1,1,47,5,10
"31059",4,7,6,59,1,1,50,7,12
"31060",4,7,6,60,1,1,45,6,9
"31061",4,7,6,61,1,1,48,6,10
"31062",4,7,6,62,1,1,47,6,9
"31063",4,7,6,63,1,1,52,7,10
"31064",4,7,6,64,1,1,53,7,12
"31065",4,7,6,65,1,1,47,7,12
"31066",4,7,6,66,1,1,52,7,11
"31067",4,7,6,67,1,1,47,7,8
"31068",4,7,6,68,1,1,51,9,10
"31069",4,7,6,69,1,1,44,7,10
"31070",4,7,6,70,1,1,48,7,9
"31071",4,7,6,71,1,1,52,8,10
"31072",4,7,6,72,1,1,52,8,10
"31073",4,7,6,73,1,1,52,8,11
"31074",4,7,6,74,1,1,51,7,10
"31075",4,7,6,75,1,1,47,5,9
"31076",4,7,6,76,1,1,51,8,10
"31077",4,7,6,77,1,1,51,8,12
"31078",4,7,6,78,1,1,47,6,7
"31079",4,7,6,79,1,1,49,7,10
"31080",4,7,6,80,1,1,52,7,11
"31081",4,7,6,81,1,1,49,6,9
"31082",4,7,6,82,1,1,52,9,12
"31083",4,7,6,83,1,1,50,6,10
"31084",4,7,6,84,1,1,51,9,9
"31085",4,7,6,85,1,1,52,7,10
"31086",4,7,6,86,1,1,49,7,9
"31087",4,7,6,87,1,1,47,6,9
"31088",4,7,6,88,1,1,48,7,10
"31089",4,7,6,89,1,1,50,7,11
"31090",4,7,6,90,1,1,51,8,10
"31091",4,7,6,91,1,1,46,5,9
"31092",4,7,6,92,1,1,51,8,11
"31093",4,7,6,93,1,1,51,8,12
"31094",4,7,6,94,1,1,54,9,12
"31095",4,7,6,95,1,1,45,6,8
"31096",4,7,6,96,1,1,52,7,10
"31097",4,7,6,97,1,1,47,8,9
"31098",4,7,6,98,1,1,53,9,12
"31099",4,7,6,99,1,1,47,6,9
"31100",4,7,6,100,1,1,53,8,12
"31101",4,7,7,1,1,1,55,9,12
"31102",4,7,7,2,1,1,52,8,10
"31103",4,7,7,3,1,1,52,8,11
"31104",4,7,7,4,1,1,52,8,9
"31105",4,7,7,5,1,1,50,8,10
"31106",4,7,7,6,1,1,52,8,10
"31107",4,7,7,7,1,1,54,9,12
"31108",4,7,7,8,1,1,54,9,11
"31109",4,7,7,9,1,1,49,8,12
"31110",4,7,7,10,1,1,52,7,11
"31111",4,7,7,11,1,1,50,5,10
"31112",4,7,7,12,1,1,49,5,9
"31113",4,7,7,13,1,1,53,9,11
"31114",4,7,7,14,1,1,51,8,11
"31115",4,7,7,15,1,1,51,7,11
"31116",4,7,7,16,1,1,54,8,11
"31117",4,7,7,17,1,1,51,6,10
"31118",4,7,7,18,1,1,49,7,11
"31119",4,7,7,19,1,1,53,9,11
"31120",4,7,7,20,1,1,54,9,12
"31121",4,7,7,21,1,1,53,9,12
"31122",4,7,7,22,1,1,50,9,10
"31123",4,7,7,23,1,1,53,8,12
"31124",4,7,7,24,1,1,54,8,11
"31125",4,7,7,25,1,1,51,7,11
"31126",4,7,7,26,1,1,53,8,10
"31127",4,7,7,27,1,1,54,9,12
"31128",4,7,7,28,1,1,53,7,11
"31129",4,7,7,29,1,1,53,7,11
"31130",4,7,7,30,1,1,52,7,10
"31131",4,7,7,31,1,1,52,7,10
"31132",4,7,7,32,1,1,54,9,12
"31133",4,7,7,33,1,1,53,8,11
"31134",4,7,7,34,1,1,55,9,12
"31135",4,7,7,35,1,1,52,8,12
"31136",4,7,7,36,1,1,55,9,11
"31137",4,7,7,37,1,1,52,7,10
"31138",4,7,7,38,1,1,50,7,9
"31139",4,7,7,39,1,1,51,8,12
"31140",4,7,7,40,1,1,49,7,12
"31141",4,7,7,41,1,1,52,8,10
"31142",4,7,7,42,1,1,51,8,10
"31143",4,7,7,43,1,1,50,7,10
"31144",4,7,7,44,1,1,52,8,9
"31145",4,7,7,45,1,1,49,7,11
"31146",4,7,7,46,1,1,50,7,10
"31147",4,7,7,47,1,1,55,9,11
"31148",4,7,7,48,1,1,54,8,10
"31149",4,7,7,49,1,1,49,7,12
"31150",4,7,7,50,1,1,54,9,11
"31151",4,7,7,51,1,1,50,7,10
"31152",4,7,7,52,1,1,55,9,12
"31153",4,7,7,53,1,1,53,9,10
"31154",4,7,7,54,1,1,51,8,11
"31155",4,7,7,55,1,1,49,6,10
"31156",4,7,7,56,1,1,52,9,10
"31157",4,7,7,57,1,1,53,9,11
"31158",4,7,7,58,1,1,51,6,11
"31159",4,7,7,59,1,1,53,9,12
"31160",4,7,7,60,1,1,48,6,10
"31161",4,7,7,61,1,1,52,8,12
"31162",4,7,7,62,1,1,52,7,10
"31163",4,7,7,63,1,1,54,8,12
"31164",4,7,7,64,1,1,51,9,10
"31165",4,7,7,65,1,1,53,7,10
"31166",4,7,7,66,1,1,50,8,12
"31167",4,7,7,67,1,1,49,7,11
"31168",4,7,7,68,1,1,54,9,11
"31169",4,7,7,69,1,1,52,7,11
"31170",4,7,7,70,1,1,54,9,12
"31171",4,7,7,71,1,1,50,7,10
"31172",4,7,7,72,1,1,54,8,11
"31173",4,7,7,73,1,1,54,9,12
"31174",4,7,7,74,1,1,53,7,12
"31175",4,7,7,75,1,1,50,6,11
"31176",4,7,7,76,1,1,51,8,10
"31177",4,7,7,77,1,1,51,8,9
"31178",4,7,7,78,1,1,50,7,9
"31179",4,7,7,79,1,1,50,7,11
"31180",4,7,7,80,1,1,49,6,11
"31181",4,7,7,81,1,1,51,7,11
"31182",4,7,7,82,1,1,52,8,9
"31183",4,7,7,83,1,1,52,7,11
"31184",4,7,7,84,1,1,47,6,10
"31185",4,7,7,85,1,1,50,8,8
"31186",4,7,7,86,1,1,51,7,11
"31187",4,7,7,87,1,1,51,6,10
"31188",4,7,7,88,1,1,52,8,10
"31189",4,7,7,89,1,1,53,8,10
"31190",4,7,7,90,1,1,51,7,11
"31191",4,7,7,91,1,1,52,7,10
"31192",4,7,7,92,1,1,50,8,12
"31193",4,7,7,93,1,1,51,7,11
"31194",4,7,7,94,1,1,50,7,9
"31195",4,7,7,95,1,1,53,8,12
"31196",4,7,7,96,1,1,53,9,11
"31197",4,7,7,97,1,1,53,9,11
"31198",4,7,7,98,1,1,51,7,10
"31199",4,7,7,99,1,1,52,8,10
"31200",4,7,7,100,1,1,53,8,10
"31201",4,7,8,1,1,1,54,7,12
"31202",4,7,8,2,1,1,54,9,11
"31203",4,7,8,3,1,1,54,9,12
"31204",4,7,8,4,1,1,52,8,9
"31205",4,7,8,5,1,1,52,7,11
"31206",4,7,8,6,1,1,52,7,11
"31207",4,7,8,7,1,1,55,9,12
"31208",4,7,8,8,1,1,54,9,12
"31209",4,7,8,9,1,1,53,8,10
"31210",4,7,8,10,1,1,51,8,9
"31211",4,7,8,11,1,1,54,9,12
"31212",4,7,8,12,1,1,52,7,10
"31213",4,7,8,13,1,1,53,9,12
"31214",4,7,8,14,1,1,54,8,10
"31215",4,7,8,15,1,1,51,7,12
"31216",4,7,8,16,1,1,53,7,11
"31217",4,7,8,17,1,1,53,7,11
"31218",4,7,8,18,1,1,52,7,10
"31219",4,7,8,19,1,1,54,9,12
"31220",4,7,8,20,1,1,54,9,11
"31221",4,7,8,21,1,1,55,9,11
"31222",4,7,8,22,1,1,53,8,10
"31223",4,7,8,23,1,1,54,8,11
"31224",4,7,8,24,1,1,53,8,12
"31225",4,7,8,25,1,1,51,7,12
"31226",4,7,8,26,1,1,53,9,12
"31227",4,7,8,27,1,1,54,7,12
"31228",4,7,8,28,1,1,53,9,12
"31229",4,7,8,29,1,1,51,7,10
"31230",4,7,8,30,1,1,50,7,12
"31231",4,7,8,31,1,1,53,8,12
"31232",4,7,8,32,1,1,55,9,12
"31233",4,7,8,33,1,1,49,7,10
"31234",4,7,8,34,1,1,50,8,12
"31235",4,7,8,35,1,1,53,8,10
"31236",4,7,8,36,1,1,51,8,12
"31237",4,7,8,37,1,1,52,7,10
"31238",4,7,8,38,1,1,54,9,11
"31239",4,7,8,39,1,1,55,9,11
"31240",4,7,8,40,1,1,53,8,12
"31241",4,7,8,41,1,1,54,9,12
"31242",4,7,8,42,1,1,50,8,12
"31243",4,7,8,43,1,1,53,8,12
"31244",4,7,8,44,1,1,49,7,10
"31245",4,7,8,45,1,1,53,8,12
"31246",4,7,8,46,1,1,49,7,10
"31247",4,7,8,47,1,1,53,7,11
"31248",4,7,8,48,1,1,53,8,10
"31249",4,7,8,49,1,1,48,6,9
"31250",4,7,8,50,1,1,54,9,12
"31251",4,7,8,51,1,1,51,7,12
"31252",4,7,8,52,1,1,54,8,12
"31253",4,7,8,53,1,1,48,6,10
"31254",4,7,8,54,1,1,53,8,12
"31255",4,7,8,55,1,1,54,9,11
"31256",4,7,8,56,1,1,52,7,10
"31257",4,7,8,57,1,1,53,7,12
"31258",4,7,8,58,1,1,50,6,10
"31259",4,7,8,59,1,1,51,6,10
"31260",4,7,8,60,1,1,52,6,11
"31261",4,7,8,61,1,1,52,8,10
"31262",4,7,8,62,1,1,51,8,12
"31263",4,7,8,63,1,1,52,7,11
"31264",4,7,8,64,1,1,52,7,10
"31265",4,7,8,65,1,1,55,9,11
"31266",4,7,8,66,1,1,55,9,12
"31267",4,7,8,67,1,1,55,9,11
"31268",4,7,8,68,1,1,51,8,12
"31269",4,7,8,69,1,1,50,8,12
"31270",4,7,8,70,1,1,51,8,12
"31271",4,7,8,71,1,1,51,7,11
"31272",4,7,8,72,1,1,53,8,12
"31273",4,7,8,73,1,1,52,8,9
"31274",4,7,8,74,1,1,54,9,12
"31275",4,7,8,75,1,1,52,7,10
"31276",4,7,8,76,1,1,53,8,10
"31277",4,7,8,77,1,1,53,7,12
"31278",4,7,8,78,1,1,55,9,11
"31279",4,7,8,79,1,1,52,7,10
"31280",4,7,8,80,1,1,51,8,12
"31281",4,7,8,81,1,1,55,9,12
"31282",4,7,8,82,1,1,54,7,12
"31283",4,7,8,83,1,1,54,8,12
"31284",4,7,8,84,1,1,53,7,10
"31285",4,7,8,85,1,1,51,7,12
"31286",4,7,8,86,1,1,48,5,9
"31287",4,7,8,87,1,1,54,7,12
"31288",4,7,8,88,1,1,55,9,11
"31289",4,7,8,89,1,1,53,9,10
"31290",4,7,8,90,1,1,52,6,11
"31291",4,7,8,91,1,1,54,9,12
"31292",4,7,8,92,1,1,48,6,10
"31293",4,7,8,93,1,1,53,8,10
"31294",4,7,8,94,1,1,53,8,10
"31295",4,7,8,95,1,1,53,9,11
"31296",4,7,8,96,1,1,53,9,10
"31297",4,7,8,97,1,1,54,8,11
"31298",4,7,8,98,1,1,54,9,12
"31299",4,7,8,99,1,1,52,7,11
"31300",4,7,8,100,1,1,51,8,11
"31301",4,8,1,1,1,1,34,3,6
"31302",4,8,1,2,1,1,34,4,6
"31303",4,8,1,3,1,1,31,3,6
"31304",4,8,1,4,1,1,40,7,8
"31305",4,8,1,5,1,1,31,3,7
"31306",4,8,1,6,1,1,39,5,6
"31307",4,8,1,7,1,1,28,3,7
"31308",4,8,1,8,1,1,31,3,7
"31309",4,8,1,9,1,1,30,5,6
"31310",4,8,1,10,1,1,28,4,5
"31311",4,8,1,11,1,1,32,3,7
"31312",4,8,1,12,1,1,32,4,5
"31313",4,8,1,13,1,1,29,3,5
"31314",4,8,1,14,1,1,27,4,4
"31315",4,8,1,15,1,1,30,4,6
"31316",4,8,1,16,1,1,34,4,7
"31317",4,8,1,17,1,1,31,4,6
"31318",4,8,1,18,1,1,37,5,8
"31319",4,8,1,19,1,1,29,4,6
"31320",4,8,1,20,1,1,36,6,7
"31321",4,8,1,21,1,1,28,3,7
"31322",4,8,1,22,1,1,36,3,8
"31323",4,8,1,23,1,1,31,4,6
"31324",4,8,1,24,1,1,31,2,7
"31325",4,8,1,25,1,1,30,3,5
"31326",4,8,1,26,1,1,26,4,6
"31327",4,8,1,27,1,1,31,4,5
"31328",4,8,1,28,1,1,25,3,5
"31329",4,8,1,29,1,1,34,3,8
"31330",4,8,1,30,1,1,32,4,7
"31331",4,8,1,31,1,1,28,4,6
"31332",4,8,1,32,1,1,30,2,8
"31333",4,8,1,33,1,1,27,3,4
"31334",4,8,1,34,1,1,33,3,6
"31335",4,8,1,35,1,1,30,2,7
"31336",4,8,1,36,1,1,25,3,5
"31337",4,8,1,37,1,1,36,4,8
"31338",4,8,1,38,1,1,37,4,9
"31339",4,8,1,39,1,1,25,3,7
"31340",4,8,1,40,1,1,24,3,4
"31341",4,8,1,41,1,1,28,2,6
"31342",4,8,1,42,1,1,31,3,8
"31343",4,8,1,43,1,1,37,3,8
"31344",4,8,1,44,1,1,25,1,4
"31345",4,8,1,45,1,1,30,5,5
"31346",4,8,1,46,1,1,33,3,9
"31347",4,8,1,47,1,1,31,3,6
"31348",4,8,1,48,1,1,30,2,6
"31349",4,8,1,49,1,1,29,5,5
"31350",4,8,1,50,1,1,29,6,5
"31351",4,8,1,51,1,1,36,3,7
"31352",4,8,1,52,1,1,31,2,6
"31353",4,8,1,53,1,1,34,5,7
"31354",4,8,1,54,1,1,37,5,8
"31355",4,8,1,55,1,1,23,2,6
"31356",4,8,1,56,1,1,32,3,7
"31357",4,8,1,57,1,1,29,2,6
"31358",4,8,1,58,1,1,25,2,5
"31359",4,8,1,59,1,1,35,5,6
"31360",4,8,1,60,1,1,23,2,6
"31361",4,8,1,61,1,1,32,5,4
"31362",4,8,1,62,1,1,35,4,8
"31363",4,8,1,63,1,1,28,4,5
"31364",4,8,1,64,1,1,30,4,5
"31365",4,8,1,65,1,1,30,3,7
"31366",4,8,1,66,1,1,29,3,7
"31367",4,8,1,67,1,1,33,4,7
"31368",4,8,1,68,1,1,32,3,6
"31369",4,8,1,69,1,1,34,5,7
"31370",4,8,1,70,1,1,28,2,5
"31371",4,8,1,71,1,1,35,3,5
"31372",4,8,1,72,1,1,33,4,6
"31373",4,8,1,73,1,1,29,4,6
"31374",4,8,1,74,1,1,28,4,6
"31375",4,8,1,75,1,1,32,6,6
"31376",4,8,1,76,1,1,29,3,6
"31377",4,8,1,77,1,1,36,2,8
"31378",4,8,1,78,1,1,32,2,8
"31379",4,8,1,79,1,1,33,5,8
"31380",4,8,1,80,1,1,34,4,7
"31381",4,8,1,81,1,1,32,4,7
"31382",4,8,1,82,1,1,26,2,4
"31383",4,8,1,83,1,1,27,2,5
"31384",4,8,1,84,1,1,29,2,9
"31385",4,8,1,85,1,1,35,4,6
"31386",4,8,1,86,1,1,34,3,8
"31387",4,8,1,87,1,1,29,4,6
"31388",4,8,1,88,1,1,32,4,9
"31389",4,8,1,89,1,1,30,3,6
"31390",4,8,1,90,1,1,32,2,6
"31391",4,8,1,91,1,1,39,6,8
"31392",4,8,1,92,1,1,34,4,8
"31393",4,8,1,93,1,1,31,4,6
"31394",4,8,1,94,1,1,33,4,6
"31395",4,8,1,95,1,1,41,5,10
"31396",4,8,1,96,1,1,35,3,7
"31397",4,8,1,97,1,1,35,5,7
"31398",4,8,1,98,1,1,28,4,6
"31399",4,8,1,99,1,1,36,6,7
"31400",4,8,1,100,1,1,29,4,4
"31401",4,8,2,1,1,1,43,6,10
"31402",4,8,2,2,1,1,39,5,7
"31403",4,8,2,3,1,1,43,7,9
"31404",4,8,2,4,1,1,39,4,8
"31405",4,8,2,5,1,1,39,6,8
"31406",4,8,2,6,1,1,40,5,7
"31407",4,8,2,7,1,1,40,4,7
"31408",4,8,2,8,1,1,37,5,5
"31409",4,8,2,9,1,1,40,4,6
"31410",4,8,2,10,1,1,37,6,6
"31411",4,8,2,11,1,1,40,4,8
"31412",4,8,2,12,1,1,40,6,9
"31413",4,8,2,13,1,1,39,4,9
"31414",4,8,2,14,1,1,40,5,8
"31415",4,8,2,15,1,1,43,6,8
"31416",4,8,2,16,1,1,39,7,8
"31417",4,8,2,17,1,1,39,3,8
"31418",4,8,2,18,1,1,39,6,8
"31419",4,8,2,19,1,1,40,4,9
"31420",4,8,2,20,1,1,33,5,7
"31421",4,8,2,21,1,1,38,4,6
"31422",4,8,2,22,1,1,34,4,7
"31423",4,8,2,23,1,1,41,5,7
"31424",4,8,2,24,1,1,36,5,6
"31425",4,8,2,25,1,1,42,6,11
"31426",4,8,2,26,1,1,41,6,8
"31427",4,8,2,27,1,1,39,4,10
"31428",4,8,2,28,1,1,41,6,9
"31429",4,8,2,29,1,1,38,6,9
"31430",4,8,2,30,1,1,41,4,9
"31431",4,8,2,31,1,1,41,5,7
"31432",4,8,2,32,1,1,40,4,7
"31433",4,8,2,33,1,1,39,4,7
"31434",4,8,2,34,1,1,41,5,8
"31435",4,8,2,35,1,1,38,6,6
"31436",4,8,2,36,1,1,37,5,7
"31437",4,8,2,37,1,1,33,4,7
"31438",4,8,2,38,1,1,33,4,7
"31439",4,8,2,39,1,1,39,4,8
"31440",4,8,2,40,1,1,43,5,8
"31441",4,8,2,41,1,1,41,4,9
"31442",4,8,2,42,1,1,42,5,8
"31443",4,8,2,43,1,1,38,4,5
"31444",4,8,2,44,1,1,44,7,11
"31445",4,8,2,45,1,1,38,3,10
"31446",4,8,2,46,1,1,46,6,10
"31447",4,8,2,47,1,1,43,7,9
"31448",4,8,2,48,1,1,40,6,9
"31449",4,8,2,49,1,1,36,4,7
"31450",4,8,2,50,1,1,34,5,7
"31451",4,8,2,51,1,1,34,4,8
"31452",4,8,2,52,1,1,45,7,10
"31453",4,8,2,53,1,1,43,6,9
"31454",4,8,2,54,1,1,40,6,9
"31455",4,8,2,55,1,1,40,6,8
"31456",4,8,2,56,1,1,36,6,8
"31457",4,8,2,57,1,1,37,4,7
"31458",4,8,2,58,1,1,39,4,9
"31459",4,8,2,59,1,1,35,4,7
"31460",4,8,2,60,1,1,41,5,8
"31461",4,8,2,61,1,1,41,6,9
"31462",4,8,2,62,1,1,38,4,8
"31463",4,8,2,63,1,1,39,3,9
"31464",4,8,2,64,1,1,36,4,8
"31465",4,8,2,65,1,1,40,5,7
"31466",4,8,2,66,1,1,43,5,9
"31467",4,8,2,67,1,1,36,4,8
"31468",4,8,2,68,1,1,42,5,8
"31469",4,8,2,69,1,1,41,5,8
"31470",4,8,2,70,1,1,38,2,8
"31471",4,8,2,71,1,1,41,7,9
"31472",4,8,2,72,1,1,39,4,7
"31473",4,8,2,73,1,1,44,6,9
"31474",4,8,2,74,1,1,46,7,9
"31475",4,8,2,75,1,1,44,7,10
"31476",4,8,2,76,1,1,42,6,8
"31477",4,8,2,77,1,1,36,4,7
"31478",4,8,2,78,1,1,44,5,8
"31479",4,8,2,79,1,1,39,6,8
"31480",4,8,2,80,1,1,40,5,9
"31481",4,8,2,81,1,1,37,5,6
"31482",4,8,2,82,1,1,41,6,7
"31483",4,8,2,83,1,1,38,5,6
"31484",4,8,2,84,1,1,42,5,8
"31485",4,8,2,85,1,1,37,3,9
"31486",4,8,2,86,1,1,37,5,8
"31487",4,8,2,87,1,1,42,5,9
"31488",4,8,2,88,1,1,39,5,8
"31489",4,8,2,89,1,1,40,7,7
"31490",4,8,2,90,1,1,40,4,9
"31491",4,8,2,91,1,1,40,5,8
"31492",4,8,2,92,1,1,37,4,7
"31493",4,8,2,93,1,1,44,5,9
"31494",4,8,2,94,1,1,43,4,9
"31495",4,8,2,95,1,1,37,5,7
"31496",4,8,2,96,1,1,42,6,6
"31497",4,8,2,97,1,1,37,4,8
"31498",4,8,2,98,1,1,44,5,10
"31499",4,8,2,99,1,1,46,5,9
"31500",4,8,2,100,1,1,43,6,7
"31501",4,8,3,1,1,1,46,6,9
"31502",4,8,3,2,1,1,41,4,9
"31503",4,8,3,3,1,1,48,6,10
"31504",4,8,3,4,1,1,40,6,8
"31505",4,8,3,5,1,1,43,3,9
"31506",4,8,3,6,1,1,44,4,11
"31507",4,8,3,7,1,1,45,4,8
"31508",4,8,3,8,1,1,48,7,10
"31509",4,8,3,9,1,1,43,5,8
"31510",4,8,3,10,1,1,40,5,8
"31511",4,8,3,11,1,1,43,6,8
"31512",4,8,3,12,1,1,46,7,10
"31513",4,8,3,13,1,1,48,7,9
"31514",4,8,3,14,1,1,40,4,8
"31515",4,8,3,15,1,1,46,6,9
"31516",4,8,3,16,1,1,45,5,8
"31517",4,8,3,17,1,1,48,7,10
"31518",4,8,3,18,1,1,47,4,9
"31519",4,8,3,19,1,1,43,6,7
"31520",4,8,3,20,1,1,44,6,11
"31521",4,8,3,21,1,1,39,3,8
"31522",4,8,3,22,1,1,44,4,9
"31523",4,8,3,23,1,1,50,8,11
"31524",4,8,3,24,1,1,43,6,10
"31525",4,8,3,25,1,1,40,4,8
"31526",4,8,3,26,1,1,42,5,7
"31527",4,8,3,27,1,1,46,6,9
"31528",4,8,3,28,1,1,45,5,10
"31529",4,8,3,29,1,1,46,7,9
"31530",4,8,3,30,1,1,46,6,10
"31531",4,8,3,31,1,1,42,5,10
"31532",4,8,3,32,1,1,40,6,7
"31533",4,8,3,33,1,1,41,6,6
"31534",4,8,3,34,1,1,44,7,8
"31535",4,8,3,35,1,1,44,6,8
"31536",4,8,3,36,1,1,48,7,11
"31537",4,8,3,37,1,1,43,6,9
"31538",4,8,3,38,1,1,48,6,9
"31539",4,8,3,39,1,1,43,4,11
"31540",4,8,3,40,1,1,42,5,8
"31541",4,8,3,41,1,1,39,6,7
"31542",4,8,3,42,1,1,44,5,9
"31543",4,8,3,43,1,1,44,6,7
"31544",4,8,3,44,1,1,46,6,8
"31545",4,8,3,45,1,1,45,6,9
"31546",4,8,3,46,1,1,44,4,10
"31547",4,8,3,47,1,1,44,4,9
"31548",4,8,3,48,1,1,45,6,10
"31549",4,8,3,49,1,1,46,6,9
"31550",4,8,3,50,1,1,45,7,10
"31551",4,8,3,51,1,1,44,8,9
"31552",4,8,3,52,1,1,46,6,9
"31553",4,8,3,53,1,1,41,4,8
"31554",4,8,3,54,1,1,44,5,9
"31555",4,8,3,55,1,1,40,5,9
"31556",4,8,3,56,1,1,47,6,10
"31557",4,8,3,57,1,1,41,7,7
"31558",4,8,3,58,1,1,41,6,8
"31559",4,8,3,59,1,1,41,5,8
"31560",4,8,3,60,1,1,46,7,10
"31561",4,8,3,61,1,1,43,6,9
"31562",4,8,3,62,1,1,43,5,9
"31563",4,8,3,63,1,1,49,6,10
"31564",4,8,3,64,1,1,41,4,8
"31565",4,8,3,65,1,1,47,7,9
"31566",4,8,3,66,1,1,44,6,10
"31567",4,8,3,67,1,1,49,7,10
"31568",4,8,3,68,1,1,43,6,9
"31569",4,8,3,69,1,1,41,4,7
"31570",4,8,3,70,1,1,41,7,9
"31571",4,8,3,71,1,1,45,5,8
"31572",4,8,3,72,1,1,44,6,8
"31573",4,8,3,73,1,1,49,5,10
"31574",4,8,3,74,1,1,49,7,10
"31575",4,8,3,75,1,1,50,9,11
"31576",4,8,3,76,1,1,44,5,8
"31577",4,8,3,77,1,1,44,7,11
"31578",4,8,3,78,1,1,45,7,10
"31579",4,8,3,79,1,1,38,5,9
